addrcode,subdistrict_th,subdistrict_en,district_code,district_th,district_en,province_code,province_th,province_en,LAT,LONG,Population
110405,บางหญ้าแพรก,Bang Ya Phraek,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.645,100.546,0
110406,บางหัวเสือ,Bang Hua Suea,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.625,100.549,0
110407,เทศบาลสำโรงใต้,Samrong Tai,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.641,100.573,0
110408,บางยอ,Bang Yo,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.679,100.558,0
110409,บางกะเจ้า,Bang Kachao,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.697,100.561,0
110410,บางน้ำผึ้ง,Bang Nam Phueng,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.679,100.578,0
110411,บางกระสอบ,Bang Krasop,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.666,100.566,0
110412,บางกอบัว,Bang Ko Bua,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.693,100.577,0
110413,ทรงคนอง,Song Khanong,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.665,100.545,0
110414,สำโรง,Samrong,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.659,100.584,0
110415,สำโรงกลาง,Samrong Klang,1104,พระประแดง,Phra Pradaeng,11,สมุทรปราการ,Samut Prakarn,13.653,100.564,0
110501,นาเกลือ,Na Kluea,1105,พระสมุทรเจดีย์,Phra Samut Chedi,11,สมุทรปราการ,Samut Prakarn,13.53,100.494,0
110502,บ้านคลองสวน,Ban Khlong Suan,1105,พระสมุทรเจดีย์,Phra Samut Chedi,11,สมุทรปราการ,Samut Prakarn,13.571,100.476,0
110503,แหลมฟ้าผ่า,Laem Fa Pha,1105,พระสมุทรเจดีย์,Phra Samut Chedi,11,สมุทรปราการ,Samut Prakarn,13.539,100.559,0
110504,ปากคลองบางปลากด,Pak Khlong Bang Pla Kot,1105,พระสมุทรเจดีย์,Phra Samut Chedi,11,สมุทรปราการ,Samut Prakarn,13.606,100.567,0
110505,ในคลองบางปลากด,Nai Khlong Bang Pla Kot,1105,พระสมุทรเจดีย์,Phra Samut Chedi,11,สมุทรปราการ,Samut Prakarn,13.588,100.541,0
110601,บางเสาธง,Bang Sao Thong,1106,บางเสาธง,Bang Sao Thong,11,สมุทรปราการ,Samut Prakarn,13.6,100.815,0
110602,ศรีษะจรเข้น้อย,Sisa Chorakhe Noi,1106,บางเสาธง,Bang Sao Thong,11,สมุทรปราการ,Samut Prakarn,13.689,100.799,0
110603,ศรีษะจรเข้ใหญ่,Sisa Chorakhe Yai,1106,บางเสาธง,Bang Sao Thong,11,สมุทรปราการ,Samut Prakarn,13.641,100.803,0
120101,สวนใหญ่,Suan Yai,1201,เมืองนนทบุรี,Mueang Nonthaburi,12,นนทบุรี,Nonthaburi,13.842,100.494,0
120102,ตลาดขวัญ,Talat Khwan,1201,เมืองนนทบุรี,Mueang Nonthaburi,12,นนทบุรี,Nonthaburi,13.85,100.509,0
120103,บางเขน,Bang Khen,1201,เมืองนนทบุรี,Mueang Nonthaburi,12,นนทบุรี,Nonthaburi,13.835,100.516,0
120104,บางกระสอ,Bang Kraso,1201,เมืองนนทบุรี,Mueang Nonthaburi,12,นนทบุรี,Nonthaburi,13.869,100.491,0
120105,ท่าทราย,Tha Sai,1201,เมืองนนทบุรี,Mueang Nonthaburi,12,นนทบุรี,Nonthaburi,13.884,100.501,0
120106,บางไผ่,Bang Phai,1201,เมืองนนทบุรี,Mueang Nonthaburi,12,นนทบุรี,Nonthaburi,13.823,100.492,0
120107,บางศรีเมือง,Bang Si Mueang,1201,เมืองนนทบุรี,Mueang Nonthaburi,12,นนทบุรี,Nonthaburi,13.841,100.475,0
120108,บางกร่าง,Bang Krang,1201,เมืองนนทบุรี,Mueang Nonthaburi,12,นนทบุรี,Nonthaburi,13.835,100.438,0
120109,ไทรม้า,Sai Ma,1201,เมืองนนทบุรี,Mueang Nonthaburi,12,นนทบุรี,Nonthaburi,13.87,100.472,0
120110,บางรักน้อย,Bang Rak Noi,1201,เมืองนนทบุรี,Mueang Nonthaburi,12,นนทบุรี,Nonthaburi,13.859,100.464,0
120201,วัดชลอ,Wat Chalo,1202,บางกรวย,Bang Kruai,12,นนทบุรี,Nonthaburi,13.802,100.476,0
120202,บางกรวย,Bang Kruai,1202,บางกรวย,Bang Kruai,12,นนทบุรี,Nonthaburi,13.809,100.499,0
120203,บางสีทอง,Bang Si Thong,1202,บางกรวย,Bang Kruai,12,นนทบุรี,Nonthaburi,13.818,100.479,0
120204,บางขนุน,Bang Khanun,1202,บางกรวย,Bang Kruai,12,นนทบุรี,Nonthaburi,13.811,100.453,0
120205,บางขุนกอง,Bang Khun Kong,1202,บางกรวย,Bang Kruai,12,นนทบุรี,Nonthaburi,13.821,100.444,0
120206,บางคูเวียง,Bang Khu Wiang,1202,บางกรวย,Bang Kruai,12,นนทบุรี,Nonthaburi,13.822,100.417,0
120207,มหาสวัสดิ์,Mahasawat,1202,บางกรวย,Bang Kruai,12,นนทบุรี,Nonthaburi,13.806,100.434,0
120208,ปลายบาง,Plai Bang,1202,บางกรวย,Bang Kruai,12,นนทบุรี,Nonthaburi,13.814,100.402,0
120209,ศาลากลาง,Sala Klang,1202,บางกรวย,Bang Kruai,12,นนทบุรี,Nonthaburi,13.81,100.358,0
120301,บางม่วง,Bang Muang,1203,บางใหญ่,Bang Yai,12,นนทบุรี,Nonthaburi,13.838,100.406,0
120302,บางแม่นาง,Bang Mae Nang,1203,บางใหญ่,Bang Yai,12,นนทบุรี,Nonthaburi,13.868,100.381,0
120303,บางเลน,Bang Len,1203,บางใหญ่,Bang Yai,12,นนทบุรี,Nonthaburi,13.854,100.434,0
120304,เสาธงหิน,Sao Thong Hin,1203,บางใหญ่,Bang Yai,12,นนทบุรี,Nonthaburi,13.875,100.404,0
120305,บางใหญ่,Bang Yai,1203,บางใหญ่,Bang Yai,12,นนทบุรี,Nonthaburi,13.837,100.375,0
120306,บ้านใหม่,Ban Mai,1203,บางใหญ่,Bang Yai,12,นนทบุรี,Nonthaburi,13.861,100.333,0
120401,โสนลอย,Sano Loi,1204,บางบัวทอง,Bang Bua Thong,12,นนทบุรี,Nonthaburi,13.914,100.422,0
120402,บางบัวทอง,Bang Bua Thong,1204,บางบัวทอง,Bang Bua Thong,12,นนทบุรี,Nonthaburi,13.944,100.39,0
120403,บางรักใหญ่,Bang Rak Yai,1204,บางบัวทอง,Bang Bua Thong,12,นนทบุรี,Nonthaburi,13.878,100.438,0
120404,บางคูรัด,Bang Khu Rat,1204,บางบัวทอง,Bang Bua Thong,12,นนทบุรี,Nonthaburi,13.907,100.351,0
120405,ละหาร,Lahan,1204,บางบัวทอง,Bang Bua Thong,12,นนทบุรี,Nonthaburi,13.964,100.401,0
120406,ลำโพ,Lam Pho,1204,บางบัวทอง,Bang Bua Thong,12,นนทบุรี,Nonthaburi,13.97,100.416,0
120407,พิมลราช,Phimonrat,1204,บางบัวทอง,Bang Bua Thong,12,นนทบุรี,Nonthaburi,13.934,100.366,0
120408,บางรักพัฒนา,Bang Rak Phatthana,1204,บางบัวทอง,Bang Bua Thong,12,นนทบุรี,Nonthaburi,13.894,100.41,0
120501,ไทรน้อย,Sai Noi,1205,ไทรน้อย,Sai Noi,12,นนทบุรี,Nonthaburi,13.976,100.344,0
120502,ราษฎร์นิยม,Rat Niyom,1205,ไทรน้อย,Sai Noi,12,นนทบุรี,Nonthaburi,14.088,100.329,0
120503,หนองเพรางาย,Nong Phrao Ngai,1205,ไทรน้อย,Sai Noi,12,นนทบุรี,Nonthaburi,13.906,100.322,0
120504,ไทรใหญ่,Sai Yai,1205,ไทรน้อย,Sai Noi,12,นนทบุรี,Nonthaburi,14.085,100.292,0
120505,ขุนศรี,Khun Si,1205,ไทรน้อย,Sai Noi,12,นนทบุรี,Nonthaburi,14.005,100.287,0
120506,คลองขวาง,Khlong Khwang,1205,ไทรน้อย,Sai Noi,12,นนทบุรี,Nonthaburi,14.004,100.306,0
120507,ทวีวัฒนา,Thawi Watthana,1205,ไทรน้อย,Sai Noi,12,นนทบุรี,Nonthaburi,13.942,100.312,0
120601,ปากเกร็ด,Pak Kret,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.912,100.506,0
120602,บางตลาด,Bang Talat,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.896,100.521,0
120603,บ้านใหม่,Ban Mai,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.93,100.546,0
120604,บางพูด,Bang Phut,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.927,100.516,0
120605,บางตะไนย์,Bang Tanai,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.931,100.492,0
120606,คลองพระอุดม,Khlong Phra Udom,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.93,100.479,0
120607,ท่าอิฐ,Tha It,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.894,100.48,0
120608,เกาะเกร็ด,Ko Kret,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.91,100.472,0
120609,อ้อมเกร็ด,Om Kret,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.909,100.453,0
120610,คลองข่อย,Khlong Khoi,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.959,100.45,0
120611,บางพลับ,Bang Phlap,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.929,100.458,0
120612,คลองเกลือ,Khlong Kluea,1206,ปากเกร็ด,Pak Kret,12,นนทบุรี,Nonthaburi,13.902,100.55,0
130101,บางปรอก,Bang Prok,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,14.012,100.528,0
130102,บ้านใหม่,Ban Mai,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,13.963,100.553,0
130103,บ้านกลาง,Ban Klang,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,14.001,100.558,0
130104,บ้านฉาง,Ban Chang,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,14.029,100.507,0
130105,บ้านกระแชง,Ban Krachaeng,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,14.031,100.552,0
130106,บางขะแยง,Bang Khayaeng,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,13.967,100.523,0
130107,บางคูวัด,Bang Khu Wat,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,13.963,100.495,0
130108,บางหลวง,Bang Luang,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,14.007,100.509,0
130109,บางเดื่อ,Bang Duea,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,13.99,100.487,0
130110,บางพูด,Bang Phut,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,14.035,100.572,0
130111,บางพูน,Bang Phun,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,13.988,100.594,0
130112,บางกะดี,Bang Kadi,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,13.983,100.537,0
130113,สวนพริกไทย,Suan Phrik Thai,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,14.018,100.568,0
130114,หลักหก,Lak Hok,1301,เมืองปทุมธานี,Mueang Pathum Thani,13,ปทุมธานี,Pathum Thani,13.963,100.59,0
130201,คลองหนึ่ง,Khlong Nueng,1302,คลองหลวง,khlong Luang,13,ปทุมธานี,Pathum Thani,14.066,100.607,0
130202,คลองสอง,Khlong Song,1302,คลองหลวง,khlong Luang,13,ปทุมธานี,Pathum Thani,14.079,100.642,0
130203,คลองสาม,Khlong Sam,1302,คลองหลวง,khlong Luang,13,ปทุมธานี,Pathum Thani,14.087,100.664,0
130204,คลองสี่,Khlong Si,1302,คลองหลวง,khlong Luang,13,ปทุมธานี,Pathum Thani,14.097,100.687,0
130205,คลองห้า,Khlong Ha,1302,คลองหลวง,khlong Luang,13,ปทุมธานี,Pathum Thani,14.106,100.71,0
130206,คลองหก,Khlong Hok,1302,คลองหลวง,khlong Luang,13,ปทุมธานี,Pathum Thani,14.117,100.733,0
130207,คลองเจ็ด,Khlong Chet,1302,คลองหลวง,khlong Luang,13,ปทุมธานี,Pathum Thani,14.125,100.75,0
130301,ประชาธิปัตย์,Pracha Thipat,1303,ธัญบุรี,Thanyaburi,13,ปทุมธานี,Pathum Thani,13.987,100.632,0
130302,บึงยี่โถ,Bueng Yitho,1303,ธัญบุรี,Thanyaburi,13,ปทุมธานี,Pathum Thani,13.999,100.687,0
130303,รังสิต,Rangsit,1303,ธัญบุรี,Thanyaburi,13,ปทุมธานี,Pathum Thani,14.018,100.731,0
130304,ลำผักกูด,Lam Phak Kut,1303,ธัญบุรี,Thanyaburi,13,ปทุมธานี,Pathum Thani,14.036,100.779,0
130305,บึงสนั่น,Bueng Sanan,1303,ธัญบุรี,Thanyaburi,13,ปทุมธานี,Pathum Thani,14.052,100.824,0
130306,บึงน้ำรักษ์,Bueng Nam Rak,1303,ธัญบุรี,Thanyaburi,13,ปทุมธานี,Pathum Thani,14.071,100.88,0
130401,บึงบา,Bueng Ba,1304,หนองเสือ,Nong Suea,13,ปทุมธานี,Pathum Thani,14.112,100.824,0
130402,บึงบอน,Bueng Bon,1304,หนองเสือ,Nong Suea,13,ปทุมธานี,Pathum Thani,14.087,100.778,0
130403,บึงกาสาม,Bueng Ka Sam,1304,หนองเสือ,Nong Suea,13,ปทุมธานี,Pathum Thani,14.2,100.824,0
130404,บึงชำอ้อ,Bueng Cham O,1304,หนองเสือ,Nong Suea,13,ปทุมธานี,Pathum Thani,14.172,100.778,0
130405,หนองสามวัง,Nong Sam Wang,1304,หนองเสือ,Nong Suea,13,ปทุมธานี,Pathum Thani,14.13,100.881,0
