"","Subdistrict_Code","Year","Week","NumberCases"
"1061","101001",2014,3,1
"1062","103502",2014,3,1
"1063","102504",2014,3,1
"1064","103002",2014,3,1
"1065","104202",2014,3,1
"1066","101101",2014,3,2
"1067","102206",2014,3,1
"1068","101504",2014,3,1
"1069","103004",2014,3,2
"1070","102401",2014,3,3
"1071","101601",2014,3,1
"1072","104701",2014,3,1
"1073","102105",2014,3,1
"1074","103101",2014,3,4
"1075","101502",2014,3,1
"1076","102207",2014,3,1
"1077","103602",2014,3,1
"1078","101401",2014,3,1
"1079","102705",2014,3,1
"1080","103504",2014,3,1
"1081","104503",2014,3,1
"1082","101905",2014,3,1
"1083","101803",2014,3,1
"1084","103801",2014,3,1
"1085","102402",2014,4,2
"1086","104501",2014,4,2
"1087","102701",2014,4,4
"1088","104802",2014,4,1
"1089","102302",2014,4,2
"1090","100601",2014,4,1
"1091","100701",2014,4,1
"1092","102107",2014,4,1
"1093","101803",2014,4,2
"1094","102005",2014,4,1
"1095","105001",2014,4,3
"1096","104004",2014,4,2
"1097","101504",2014,4,1
"1098","102901",2014,4,1
"1099","100608",2014,4,1
"1100","102601",2014,4,5
"1101","104601",2014,4,1
"1102","102503",2014,4,2
"1103","103801",2014,4,1
"1104","101602",2014,4,2
"1105","103201",2014,4,2
"1106","101204",2014,4,1
"1107","104701",2014,4,4
"1108","104503",2014,4,1
"1109","101701",2014,4,3
"1110","103401",2014,4,1
"1111","104902",2014,4,1
"1112","100905",2014,4,1
"1113","101203",2014,4,1
"1114","103501",2014,4,1
"1115","102207",2014,4,1
"1116","103502",2014,4,1
"1117","100204",2014,4,2
"1118","100502",2014,4,1
"1119","100307",2014,4,1
"1120","101505",2014,4,1
"1121","100305",2014,4,1
"1122","103203",2014,4,2
"1123","104901",2014,4,2
"1124","103301",2014,4,3
"1125","101802",2014,4,1
"1126","104002",2014,4,1
"1127","104602",2014,4,1
"1128","104203",2014,4,1
"1129","103103",2014,4,2
"1130","101601",2014,4,1
"1131","101902",2014,4,2
"1132","102303",2014,4,2
"1133","102202",2014,4,1
"1134","102501",2014,4,1
"1135","100405",2014,4,1
"1136","101502",2014,4,1
"1137","103303",2014,4,1
"1138","103004",2014,4,2
"1139","104401",2014,4,1
"1140","101001",2014,4,1
"1141","100201",2014,4,1
"1142","104301",2014,4,1
"1143","103103",2014,5,3
"1144","102803",2014,5,1
"1145","103102",2014,5,2
"1146","100601",2014,5,1
"1147","102105",2014,5,2
"1148","103004",2014,5,1
"1149","101103",2014,5,1
"1150","104301",2014,5,1
"1151","102202",2014,5,1
"1152","101204",2014,5,1
"1153","104001",2014,5,3
"1154","105001",2014,5,2
"1155","102303",2014,5,2
"1156","102005",2014,5,3
"1157","100905",2014,5,1
"1158","104102",2014,5,1
"1159","103801",2014,5,2
"1160","102501",2014,5,2
"1161","103702",2014,5,1
"1162","102302",2014,5,2
"1163","100508",2014,5,1
"1164","100201",2014,5,1
"1165","104902",2014,5,2
"1166","101905",2014,5,1
"1167","100206",2014,5,4
"1168","104203",2014,5,1
"1169","101702",2014,5,1
"1170","103401",2014,5,1
"1171","100102",2014,5,1
"1172","102801",2014,5,1
"1173","104202",2014,5,1
"1174","104901",2014,5,3
"1175","101401",2014,5,2
"1176","102601",2014,5,1
"1177","103604",2014,5,2
"1178","101001",2014,5,1
"1179","101102",2014,5,3
"1180","102006",2014,5,1
"1181","104802",2014,5,1
"1182","104003",2014,5,1
"1183","101902",2014,5,1
"1184","102701",2014,5,1
"1185","104601",2014,5,1
"1186","104605",2014,5,1
"1187","103301",2014,5,1
"1188","102210",2014,5,1
"1189","104201",2014,5,2
"1190","102004",2014,5,1
"1191","100103",2014,5,1
"1192","101506",2014,5,1
"1193","104101",2014,5,2
"1194","104401",2014,5,1
"1195","103503",2014,5,1
"1196","104302",2014,5,1
"1197","100608",2014,5,2
"1198","103001",2014,5,1
"1199","102009",2014,5,1
"1200","104004",2014,5,2
"1201","100305",2014,5,1
"1202","103704",2014,5,1
"1203","104002",2014,5,1
"1204","103301",2014,6,2
"1205","102601",2014,6,5
"1206","101503",2014,6,3
"1207","103704",2014,6,1
"1208","103504",2014,6,2
"1209","102009",2014,6,2
"1210","102303",2014,6,4
"1211","100204",2014,6,1
"1212","103602",2014,6,1
"1213","100302",2014,6,3
"1214","103203",2014,6,2
"1215","102501",2014,6,1
"1216","102401",2014,6,2
"1217","104301",2014,6,3
"1218","104001",2014,6,1
"1219","104002",2014,6,3
"1220","100905",2014,6,1
"1221","103201",2014,6,1
"1222","103801",2014,6,3
"1223","105001",2014,6,2
"1224","100301",2014,6,1
"1225","104401",2014,6,1
"1226","104603",2014,6,1
"1227","103501",2014,6,1
"1228","104504",2014,6,1
"1229","103001",2014,6,1
"1230","103103",2014,6,2
"1231","101602",2014,6,1
"1232","102207",2014,6,1
"1233","101506",2014,6,1
"1234","101904",2014,6,1
"1235","103004",2014,6,1
"1236","103802",2014,6,1
"1237","104801",2014,6,1
"1238","100508",2014,6,2
"1239","103102",2014,6,2
"1240","104003",2014,6,1
"1241","101101",2014,6,1
"1242","104302",2014,6,1
"1243","102701",2014,6,2
"1244","104802",2014,6,1
"1245","102901",2014,6,1
"1246","102004",2014,6,2
"1247","102006",2014,6,1
"1248","101803",2014,6,1
"1249","102502",2014,6,2
"1250","104101",2014,6,1
"1251","102402",2014,6,1
"1252","102302",2014,6,3
"1253","100601",2014,6,1
"1254","101701",2014,6,1
"1255","100206",2014,6,2
"1256","102007",2014,6,1
"1257","100404",2014,6,1
"1258","100203",2014,6,1
"1259","101203",2014,6,1
"1260","102005",2014,6,1
"1261","104701",2014,6,2
"1262","102504",2014,6,1
"1263","102107",2014,6,1
"1264","103003",2014,6,1
"1265","100502",2014,6,1
"1266","104901",2014,6,1
"1267","101105",2014,6,1
"1268","101502",2014,6,1
"1269","104004",2014,6,1
"1270","102105",2014,7,1
"1271","100201",2014,7,1
"1272","102502",2014,7,2
"1273","102302",2014,7,2
"1274","103102",2014,7,2
"1275","100805",2014,7,1
"1276","104002",2014,7,1
"1277","102303",2014,7,1
"1278","104004",2014,7,3
"1279","101204",2014,7,3
"1280","102601",2014,7,3
"1281","103605",2014,7,1
"1282","102501",2014,7,2
"1283","100601",2014,7,2
"1284","103902",2014,7,2
"1285","101803",2014,7,1
"1286","101002",2014,7,1
"1287","102402",2014,7,1
"1288","102005",2014,7,1
"1289","100203",2014,7,1
"1290","103501",2014,7,2
"1291","104003",2014,7,2
"1292","100307",2014,7,1
"1293","100403",2014,7,1
"1294","101103",2014,7,1
"1295","105001",2014,7,1
"1296","101902",2014,7,1
"1297","101602",2014,7,1
"1298","102701",2014,7,1
"1299","104501",2014,7,3
"1300","102401",2014,7,1
"1301","100502",2014,7,4
"1302","100305",2014,7,1
"1303","102901",2014,7,1
"1304","101504",2014,7,1
"1305","101802",2014,7,2
"1306","104201",2014,7,1
"1307","104101",2014,7,1
"1308","102802",2014,7,1
"1309","103202",2014,7,2
"1310","102007",2014,7,1
"1311","102107",2014,7,1
"1312","101102",2014,7,1
"1313","101104",2014,7,1
"1314","104001",2014,7,1
"1315","101203",2014,7,1
"1316","104901",2014,7,1
"1317","104602",2014,7,1
"1318","103101",2014,7,1
"1319","103201",2014,7,1
"1320","100302",2014,7,1
"1321","104202",2014,8,1
"1322","104002",2014,8,3
"1323","102803",2014,8,2
"1324","102402",2014,8,2
"1325","102303",2014,8,1
"1326","101802",2014,8,1
"1327","103902",2014,8,1
"1328","102302",2014,8,3
"1329","101502",2014,8,2
"1330","102901",2014,8,3
"1331","101803",2014,8,1
"1332","103001",2014,8,1
"1333","102105",2014,8,2
"1334","102502",2014,8,1
"1335","103701",2014,8,1
"1336","102006",2014,8,1
"1337","104504",2014,8,1
"1338","101401",2014,8,1
"1339","100206",2014,8,2
"1340","101704",2014,8,1
"1341","104501",2014,8,1
"1342","104101",2014,8,1
"1343","103401",2014,8,1
"1344","103103",2014,8,1
"1345","103301",2014,8,1
"1346","104001",2014,8,2
"1347","103501",2014,8,1
"1348","100302",2014,8,1
"1349","103602",2014,8,1
"1350","100305",2014,8,2
"1351","104102",2014,8,1
"1352","103102",2014,8,1
"1353","101204",2014,8,2
"1354","103504",2014,8,2
"1355","100508",2014,8,2
"1356","103703",2014,8,1
"1357","101001",2014,8,1
"1358","100805",2014,8,1
"1359","104004",2014,8,1
"1360","100804",2014,8,1
"1361","102004",2014,8,1
"1362","104003",2014,8,2
"1363","102701",2014,8,2
"1364","104601",2014,8,2
"1365","100608",2014,8,1
"1366","102005",2014,8,1
"1367","102503",2014,8,1
"1368","104902",2014,8,1
"1369","100502",2014,8,1
"1370","101104",2014,8,1
"1371","102601",2014,8,1
"1372","102601",2014,9,2
"1373","102502",2014,9,2
"1374","104101",2014,9,2
"1375","104401",2014,9,1
"1376","100206",2014,9,1
"1377","104603",2014,9,2
"1378","100502",2014,9,2
"1379","103802",2014,9,2
"1380","105001",2014,9,3
"1381","100905",2014,9,2
"1382","103504",2014,9,3
"1383","100704",2014,9,2
"1384","100204",2014,9,1
"1385","104002",2014,9,1
"1386","103903",2014,9,1
"1387","102107",2014,9,2
"1388","101602",2014,9,1
"1389","101904",2014,9,1
"1390","102801",2014,9,1
"1391","104501",2014,9,1
"1392","104602",2014,9,1
"1393","100601",2014,9,1
"1394","104502",2014,9,1
"1395","101106",2014,9,1
"1396","102302",2014,9,2
"1397","101002",2014,9,1
"1398","103201",2014,9,1
"1399","103202",2014,9,1
"1400","101803",2014,9,1
"1401","101503",2014,9,1
"1402","103203",2014,9,1
"1403","103604",2014,9,1
"1404","102005",2014,9,1
"1405","104902",2014,9,1
"1406","102901",2014,9,1
"1407","101101",2014,10,1
"1408","103103",2014,10,2
"1409","102107",2014,10,3
"1410","103102",2014,10,2
"1411","103301",2014,10,2
"1412","104603",2014,10,1
"1413","104401",2014,10,2
"1414","101002",2014,10,1
"1415","102302",2014,10,3
"1416","100608",2014,10,1
"1417","103203",2014,10,2
"1418","104501",2014,10,2
"1419","102207",2014,10,1
"1420","100305",2014,10,1
"1421","102701",2014,10,2
"1422","104802",2014,10,1
"1423","100703",2014,10,1
"1424","101503",2014,10,1
"1425","104901",2014,10,1
"1426","102007",2014,10,2
"1427","103602",2014,10,1
"1428","103801",2014,10,1
"1429","103702",2014,10,1
"1430","100502",2014,10,2
"1431","104701",2014,10,1
"1432","102402",2014,10,1
"1433","101802",2014,10,1
"1434","103502",2014,10,2
"1435","101701",2014,10,1
"1436","103902",2014,10,1
"1437","101401",2014,10,1
"1438","104301",2014,10,1
"1439","104902",2014,10,1
"1440","103001",2014,10,1
"1441","101602",2014,10,1
"1442","103501",2014,10,1
"1443","102303",2014,10,1
"1444","101103",2014,10,1
"1445","103704",2014,10,1
"1446","102206",2014,10,1
"1447","101001",2014,10,1
"1448","102201",2014,10,1
"1449","103703",2014,11,1
"1450","100805",2014,11,1
"1451","104902",2014,11,3
"1452","103504",2014,11,2
"1453","102901",2014,11,2
"1454","102701",2014,11,2
"1455","102005",2014,11,2
"1456","103802",2014,11,1
"1457","101504",2014,11,3
"1458","104001",2014,11,2
"1459","102601",2014,11,2
"1460","102801",2014,11,1
"1461","100204",2014,11,1
"1462","103102",2014,11,2
"1463","101803",2014,11,1
"1464","102502",2014,11,1
"1465","102402",2014,11,1
"1466","101102",2014,11,1
"1467","103001",2014,11,1
"1468","103604",2014,11,1
"1469","103202",2014,11,1
"1470","102107",2014,11,1
"1471","101002",2014,11,2
"1472","102303",2014,11,5
"1473","103903",2014,11,1
"1474","101801",2014,11,1
"1475","103201",2014,11,1
"1476","100307",2014,11,1
"1477","103003",2014,11,1
"1478","101702",2014,11,1
"1479","102202",2014,11,1
"1480","104002",2014,11,1
"1481","104701",2014,11,2
"1482","101203",2014,11,1
"1483","101001",2014,11,1
"1484","100108",2014,11,1
"1485","100502",2014,11,1
"1486","103301",2014,11,1
"1487","103401",2014,11,1
"1488","101101",2014,11,1
"1489","103801",2014,11,1
"1490","103103",2014,11,1
"1491","103101",2014,11,1
"1492","102201",2014,11,1
"1493","102501",2014,11,1
"1494","104203",2014,12,1
"1495","104401",2014,12,1
"1496","102005",2014,12,5
"1497","102302",2014,12,1
"1498","103401",2014,12,2
"1499","100301",2014,12,2
"1500","101002",2014,12,1
"1501","103604",2014,12,1
"1502","101802",2014,12,1
"1503","103101",2014,12,1
"1504","102105",2014,12,1
"1505","102803",2014,12,2
"1506","103701",2014,12,1
"1507","103103",2014,12,3
"1508","102503",2014,12,1
"1509","102601",2014,12,3
"1510","103903",2014,12,1
"1511","103102",2014,12,2
"1512","101203",2014,12,1
"1513","101001",2014,12,1
"1514","100508",2014,12,1
"1515","102401",2014,12,2
"1516","100206",2014,12,1
"1517","101803",2014,12,1
"1518","102303",2014,12,1
"1519","102701",2014,12,2
"1520","100107",2014,12,1
"1521","103703",2014,12,1
"1522","102209",2014,12,1
"1523","100302",2014,12,1
"1524","102501",2014,12,1
"1525","103902",2014,12,2
"1526","102402",2014,12,1
"1527","100304",2014,12,1
"1528","104004",2014,12,2
"1529","101105",2014,12,1
"1530","103004",2014,12,1
"1531","100305",2014,12,1
"1532","102901",2014,12,1
"1533","101602",2014,12,1
"1534","104701",2014,12,1
"1535","101101",2014,12,1
"1536","100801",2014,12,1
"1537","102502",2014,12,1
"1538","103201",2014,12,1
"1539","102201",2014,12,1
"1540","101503",2014,13,1
"1541","103102",2014,13,1
"1542","102704",2014,13,1
"1543","102601",2014,13,3
"1544","104701",2014,13,3
"1545","104401",2014,13,2
"1546","104004",2014,13,1
"1547","103602",2014,13,1
"1548","101002",2014,13,1
"1549","102302",2014,13,1
"1550","102202",2014,13,1
"1551","102303",2014,13,2
"1552","104002",2014,13,2
"1553","102401",2014,13,1
"1554","102901",2014,13,1
"1555","102004",2014,13,1
"1556","102206",2014,13,1
"1557","104203",2014,13,1
"1558","103801",2014,13,1
"1559","104101",2014,13,1
"1560","103401",2014,13,1
"1561","103201",2014,13,2
"1562","103103",2014,13,1
"1563","102005",2014,13,2
"1564","101704",2014,13,1
"1565","103001",2014,13,1
"1566","100301",2014,13,1
"1567","102209",2014,13,1
"1568","103504",2014,13,1
"1569","100905",2014,13,1
"1570","100201",2014,13,2
"1571","101802",2014,13,1
"1572","100805",2014,13,1
"1573","101001",2014,13,1
"1574","104603",2014,13,1
"1575","101101",2014,13,1
"1576","103902",2014,13,1
"1577","102601",2014,14,1
"1578","103201",2014,14,1
"1579","102503",2014,14,1
"1580","104203",2014,14,1
"1581","100305",2014,14,1
"1582","100905",2014,14,2
"1583","102007",2014,14,1
"1584","100307",2014,14,1
"1585","100403",2014,14,1
"1586","103501",2014,14,2
"1587","100203",2014,14,1
"1588","102207",2014,14,1
"1589","104301",2014,14,1
"1590","104004",2014,14,2
"1591","102107",2014,14,1
"1592","102202",2014,14,1
"1593","102701",2014,14,1
"1594","103504",2014,14,2
"1595","102303",2014,14,1
"1596","100502",2014,14,1
"1597","104001",2014,14,1
"1598","102302",2014,14,2
"1599","102005",2014,14,2
"1600","102208",2014,14,1
"1601","102504",2014,14,1
"1602","104201",2014,14,1
"1603","104902",2014,14,1
"1604","101101",2014,14,1
"1605","101401",2014,14,1
"1606","102402",2014,14,1
"1607","104701",2014,14,1
"1608","101001",2014,14,1
"1609","104603",2014,14,1
"1610","103902",2014,14,1
"1611","101504",2014,14,1
"1612","100608",2014,14,1
"1613","102210",2014,14,1
"1614","101902",2014,14,1
"1615","103201",2014,15,2
"1616","102302",2014,15,3
"1617","103504",2014,15,1
"1618","103701",2014,15,1
"1619","104001",2014,15,1
"1620","104203",2014,15,1
"1621","103005",2014,15,1
"1622","104004",2014,15,1
"1623","102206",2014,15,1
"1624","103301",2014,15,2
"1625","103001",2014,15,1
"1626","102901",2014,15,1
"1627","100508",2014,15,1
"1628","103903",2014,15,1
"1629","100805",2014,15,1
"1630","103101",2014,15,1
"1631","101802",2014,15,1
"1632","104902",2014,15,1
"1633","104301",2014,15,1
"1634","103604",2014,15,1
"1635","100608",2014,15,1
"1636","101602",2014,15,1
"1637","102801",2014,15,1
"1638","102107",2014,15,1
"1639","100703",2014,16,1
"1640","102601",2014,16,4
"1641","103903",2014,16,1
"1642","102303",2014,16,1
"1643","102901",2014,16,1
"1644","102302",2014,16,4
"1645","103001",2014,16,2
"1646","103502",2014,16,1
"1647","104401",2014,16,2
"1648","103203",2014,16,1
"1649","104601",2014,16,1
"1650","100608",2014,16,1
"1651","102107",2014,16,2
"1652","100508",2014,16,1
"1653","101101",2014,16,3
"1654","101904",2014,16,2
"1655","103303",2014,16,1
"1656","103004",2014,16,1
"1657","101504",2014,16,1
"1658","102007",2014,16,1
"1659","103301",2014,16,2
"1660","102705",2014,16,1
"1661","103801",2014,16,1
"1662","104701",2014,16,3
"1663","100502",2014,16,1
"1664","101401",2014,16,1
"1665","104202",2014,16,1
"1666","102004",2014,16,1
"1667","103504",2014,16,1
"1668","103102",2014,16,1
"1669","104201",2014,16,1
"1670","103101",2014,16,1
"1671","101802",2014,16,1
"1672","104901",2014,16,1
"1673","100704",2014,16,1
"1674","102901",2014,17,5
"1675","103303",2014,17,2
"1676","102401",2014,17,2
"1677","101504",2014,17,1
"1678","104101",2014,17,1
"1679","102601",2014,17,1
"1680","102007",2014,17,2
"1681","100107",2014,17,1
"1682","104002",2014,17,1
"1683","103501",2014,17,1
"1684","100206",2014,17,1
"1685","100307",2014,17,1
"1686","102801",2014,17,1
"1687","100109",2014,17,1
"1688","101702",2014,17,1
"1689","102005",2014,17,1
"1690","102206",2014,17,1
"1691","100905",2014,17,1
"1692","103201",2014,17,1
"1693","101905",2014,17,1
"1694","101701",2014,17,1
"1695","102902",2014,17,1
"1696","104902",2014,17,1
"1697","104203",2014,17,1
"1698","102107",2014,17,1
"1699","101803",2014,17,1
"1700","103704",2014,17,1
"1701","102503",2014,17,1
"1702","101801",2014,17,1
"1703","100702",2014,17,1
"1704","103005",2014,17,1
"1705","104502",2014,17,1
"1706","100502",2014,17,1
"1707","102209",2014,17,2
"1708","101601",2014,17,1
"1709","104301",2014,18,2
"1710","103303",2014,18,1
"1711","105001",2014,18,1
"1712","104603",2014,18,1
"1713","101104",2014,18,1
"1714","104701",2014,18,1
"1715","103101",2014,18,1
"1716","103201",2014,18,1
"1717","102209",2014,18,1
"1718","102402",2014,18,1
"1719","103502",2014,18,2
"1720","100206",2014,18,1
"1721","104102",2014,18,1
"1722","103801",2014,18,1
"1723","100905",2014,18,1
"1724","103502",2014,19,2
