"","Subdistrict_Code","Year","Month","NumberCases"
"1058","102007",2014,7,1
"1059","103802",2014,7,3
"1060","100402",2014,7,1
"1061","100307",2014,7,5
"1062","104302",2014,7,3
"1063","101106",2014,7,2
"1064","100304",2014,7,1
"1065","101601",2014,7,2
"1066","101401",2014,7,4
"1067","102902",2014,7,1
"1068","104002",2014,7,2
"1069","104503",2014,7,2
"1070","100201",2014,7,3
"1071","101506",2014,7,1
"1072","102201",2014,7,2
"1073","103101",2014,7,2
"1074","101501",2014,7,1
"1075","104203",2014,7,3
"1076","101903",2014,7,1
"1077","103702",2014,7,1
"1078","101504",2014,7,1
"1079","103504",2014,7,1
"1080","102803",2014,7,1
"1081","101105",2014,7,1
"1082","102503",2014,7,1
"1083","103203",2014,7,1
"1084","102105",2014,7,1
"1085","103303",2014,7,1
"1086","100306",2014,7,1
"1087","100502",2014,7,1
"1088","101702",2014,7,1
"1089","101002",2014,7,1
"1090","100305",2014,8,3
"1091","104802",2014,8,1
"1092","101001",2014,8,5
"1093","103604",2014,8,1
"1094","103102",2014,8,2
"1095","100301",2014,8,3
"1096","100307",2014,8,6
"1097","103801",2014,8,8
"1098","101803",2014,8,3
"1099","104701",2014,8,10
"1100","102701",2014,8,11
"1101","104401",2014,8,11
"1102","103202",2014,8,4
"1103","103301",2014,8,4
"1104","103903",2014,8,4
"1105","104504",2014,8,13
"1106","103001",2014,8,17
"1107","102401",2014,8,1
"1108","103401",2014,8,10
"1109","101401",2014,8,9
"1110","101204",2014,8,7
"1111","100601",2014,8,3
"1112","101802",2014,8,2
"1113","104101",2014,8,8
"1114","104602",2014,8,3
"1115","104502",2014,8,1
"1116","103201",2014,8,9
"1117","102302",2014,8,10
"1118","102206",2014,8,2
"1119","102107",2014,8,7
"1120","101801",2014,8,1
"1121","100502",2014,8,8
"1122","103005",2014,8,2
"1123","100306",2014,8,1
"1124","101106",2014,8,1
"1125","104202",2014,8,8
"1126","104501",2014,8,3
"1127","103303",2014,8,1
"1128","104601",2014,8,4
"1129","100608",2014,8,7
"1130","100204",2014,8,3
"1131","103703",2014,8,3
"1132","101203",2014,8,7
"1133","102007",2014,8,1
"1134","104003",2014,8,1
"1135","104603",2014,8,7
"1136","101504",2014,8,8
"1137","102901",2014,8,7
"1138","103902",2014,8,4
"1139","104102",2014,8,3
"1140","100805",2014,8,1
"1141","102601",2014,8,11
"1142","101804",2014,8,2
"1143","100203",2014,8,1
"1144","103504",2014,8,3
"1145","102803",2014,8,6
"1146","102402",2014,8,2
"1147","100703",2014,8,1
"1148","103602",2014,8,6
"1149","104001",2014,8,7
"1150","104203",2014,8,3
"1151","101102",2014,8,2
"1152","101104",2014,8,3
"1153","102201",2014,8,5
"1154","104302",2014,8,4
"1155","103203",2014,8,3
"1156","102303",2014,8,5
"1157","101601",2014,8,1
"1158","100404",2014,8,2
"1159","100402",2014,8,2
"1160","103101",2014,8,3
"1161","102801",2014,8,5
"1162","100508",2014,8,2
"1163","103901",2014,8,1
"1164","100201",2014,8,3
"1165","104201",2014,8,2
"1166","100905",2014,8,6
"1167","101704",2014,8,1
"1168","101903",2014,8,2
"1169","102705",2014,8,2
"1170","103003",2014,8,1
"1171","100110",2014,8,1
"1172","100801",2014,8,3
"1173","100405",2014,8,2
"1174","103103",2014,8,4
"1175","102202",2014,8,1
"1176","102005",2014,8,1
"1177","103502",2014,8,1
"1178","104004",2014,8,2
"1179","102210",2014,8,1
"1180","100403",2014,8,1
"1181","105001",2014,8,5
"1182","104901",2014,8,1
"1183","103002",2014,8,2
"1184","100206",2014,8,1
"1185","100308",2014,8,2
"1186","104002",2014,8,3
"1187","101905",2014,8,2
"1188","101101",2014,8,1
"1189","103704",2014,8,1
"1190","102902",2014,8,1
"1191","102105",2014,8,1
"1192","104902",2014,8,2
"1193","103004",2014,8,1
"1194","102006",2014,8,1
"1195","100111",2014,8,2
"1196","102502",2014,8,1
"1197","101701",2014,8,1
"1198","103702",2014,8,1
"1199","101502",2014,8,1
"1200","101507",2014,8,1
"1201","104604",2014,8,1
"1202","102009",2014,8,1
"1203","101902",2014,8,1
"1204","104301",2014,8,1
"1205","102701",2014,9,11
"1206","104701",2014,9,15
"1207","100307",2014,9,5
"1208","104501",2014,9,9
"1209","100608",2014,9,25
"1210","102705",2014,9,1
"1211","105001",2014,9,14
"1212","102105",2014,9,11
"1213","104504",2014,9,8
"1214","104902",2014,9,7
"1215","102107",2014,9,14
"1216","103201",2014,9,13
"1217","103602",2014,9,9
"1218","104601",2014,9,6
"1219","101704",2014,9,3
"1220","100601",2014,9,6
"1221","103102",2014,9,8
"1222","103001",2014,9,12
"1223","101501",2014,9,1
"1224","103004",2014,9,3
"1225","101401",2014,9,7
"1226","104603",2014,9,10
"1227","102901",2014,9,11
"1228","102206",2014,9,1
"1229","100206",2014,9,4
"1230","104401",2014,9,10
"1231","101204",2014,9,6
"1232","102803",2014,9,3
"1233","104101",2014,9,11
"1234","104001",2014,9,8
"1235","103605",2014,9,1
"1236","104203",2014,9,6
"1237","103401",2014,9,23
"1238","102801",2014,9,3
"1239","103702",2014,9,5
"1240","100905",2014,9,7
"1241","103003",2014,9,7
"1242","103101",2014,9,7
"1243","104202",2014,9,6
"1244","102601",2014,9,18
"1245","104201",2014,9,4
"1246","102503",2014,9,3
"1247","100803",2014,9,3
"1248","101903",2014,9,5
"1249","102207",2014,9,1
"1250","101103",2014,9,1
"1251","101203",2014,9,7
"1252","102504",2014,9,2
"1253","101701",2014,9,2
"1254","100302",2014,9,2
"1255","104602",2014,9,2
"1256","100305",2014,9,1
"1257","103902",2014,9,3
"1258","103202",2014,9,6
"1259","103301",2014,9,5
"1260","102802",2014,9,1
"1261","104004",2014,9,5
"1262","101905",2014,9,2
"1263","104301",2014,9,3
"1264","104605",2014,9,5
"1265","101902",2014,9,3
"1266","100508",2014,9,6
"1267","102006",2014,9,2
"1268","101001",2014,9,4
"1269","104901",2014,9,3
"1270","103203",2014,9,5
"1271","100804",2014,9,1
"1272","102501",2014,9,2
"1273","103704",2014,9,2
"1274","103503",2014,9,1
"1275","102209",2014,9,4
"1276","100202",2014,9,1
"1277","102303",2014,9,6
"1278","102302",2014,9,8
"1279","100805",2014,9,2
"1280","101502",2014,9,1
"1281","102004",2014,9,1
"1282","100201",2014,9,2
"1283","101802",2014,9,2
"1284","103604",2014,9,3
"1285","103002",2014,9,4
"1286","102401",2014,9,4
"1287","103901",2014,9,1
"1288","104802",2014,9,4
"1289","101105",2014,9,2
"1290","102402",2014,9,1
"1291","102201",2014,9,3
"1292","101801",2014,9,1
"1293","104002",2014,9,1
"1294","100704",2014,9,1
"1295","103103",2014,9,4
"1296","101804",2014,9,5
"1297","103703",2014,9,1
"1298","103801",2014,9,10
"1299","104102",2014,9,3
"1300","100502",2014,9,5
"1301","103701",2014,9,2
"1302","104302",2014,9,3
"1303","100702",2014,9,1
"1304","103005",2014,9,1
"1305","101104",2014,9,1
"1306","100405",2014,9,1
"1307","103903",2014,9,2
"1308","101602",2014,9,1
"1309","100703",2014,9,2
"1310","101503",2014,9,1
"1311","100110",2014,9,1
"1312","101101",2014,9,1
"1313","100203",2014,9,1
"1314","100102",2014,9,1
"1315","102005",2014,9,1
"1316","101505",2014,9,1
"1317","103504",2014,9,1
"1318","100301",2014,9,1
"1319","104801",2014,9,1
"1320","100402",2014,9,1
"1321","101504",2014,9,1
"1322","810116",2014,6,23
"1323","810301",2014,3,1
"1324","810111",2014,12,4
"1325","810101",2014,7,13
"1326","800401",2014,10,1
"1327","800205",2014,1,2
"1328","810305",2014,6,10
"1329","801405",2014,6,6
"1330","810117",2014,9,5
"1331","810117",2014,7,5
"1332","801208",2014,12,3
"1333","800305",2014,6,3
"1334","801402",2014,7,5
"1335","810803",2014,9,2
"1336","810801",2014,6,5
"1337","801205",2014,10,3
"1338","810604",2014,6,3
"1339","801501",2014,1,4
"1340","801201",2014,10,3
"1341","801404",2014,8,9
"1342","800501",2014,8,2
"1343","810116",2014,10,6
"1344","801402",2014,12,4
"1345","810602",2014,5,1
"1346","810103",2014,6,9
"1347","801501",2014,10,10
"1348","801207",2014,8,3
"1349","810103",2014,7,6
"1350","800904",2014,1,2
"1351","800112",2014,10,2
"1352","801403",2014,9,3
"1353","801301",2014,5,4
"1354","801409",2014,7,12
"1355","800108",2014,7,1
"1356","810301",2014,6,9
"1357","810403",2014,6,9
"1358","810301",2014,11,3
"1359","800706",2014,3,2
"1360","800404",2014,1,1
"1361","801210",2014,7,3
"1362","800613",2014,2,1
"1363","810105",2014,12,1
"1364","800101",2014,9,6
"1365","801409",2014,8,13
"1366","801406",2014,8,6
"1367","801403",2014,8,4
"1368","802002",2014,10,4
"1369","801406",2014,5,1
"1370","801407",2014,7,16
"1371","800202",2014,7,7
"1372","810101",2014,5,6
"1373","810103",2014,5,9
"1374","810101",2014,9,11
"1375","810808",2014,10,1
"1376","801403",2014,7,10
"1377","801205",2014,9,2
"1378","801407",2014,8,9
"1379","810102",2014,10,5
"1380","810103",2014,3,1
"1381","801409",2014,9,9
"1382","802303",2014,8,3
"1383","810105",2014,7,13
"1384","801404",2014,11,5
"1385","802101",2014,9,24
"1386","800106",2014,8,2
"1387","810105",2014,3,5
"1388","810401",2014,7,7
"1389","810118",2014,7,9
"1390","810304",2014,12,2
"1391","801406",2014,10,9
"1392","800122",2014,7,3
"1393","800121",2014,9,2
"1394","801210",2014,8,3
"1395","800204",2014,8,14
"1396","810401",2014,10,5
"1397","810701",2014,8,1
"1398","801406",2014,1,2
"1399","810405",2014,12,4
"1400","801408",2014,9,2
"1401","810303",2014,10,1
"1402","801003",2014,8,2
"1403","801406",2014,9,4
"1404","810304",2014,10,3
"1405","810403",2014,10,2
"1406","801404",2014,7,7
"1407","801702",2014,6,5
"1408","801214",2014,2,1
"1409","802301",2014,1,1
"1410","801201",2014,5,2
"1411","801407",2014,6,5
"1412","810403",2014,8,10
"1413","800911",2014,4,2
"1414","801210",2014,6,2
"1415","801401",2014,10,3
"1416","801403",2014,6,8
"1417","800807",2014,9,6
"1418","800416",2014,2,1
"1419","810203",2014,7,1
"1420","810105",2014,4,6
"1421","801702",2014,7,2
"1422","802203",2014,8,3
"1423","810103",2014,10,10
"1424","800106",2014,11,4
"1425","801002",2014,12,1
"1426","802201",2014,6,8
"1427","800709",2014,11,3
"1428","800505",2014,8,3
"1429","810111",2014,8,8
"1430","810604",2014,8,2
"1431","800120",2014,11,18
"1432","801409",2014,3,1
"1433","800204",2014,10,12
"1434","801501",2014,7,3
"1435","810603",2014,7,3
"1436","800909",2014,9,6
"1437","800505",2014,3,2
"1438","800101",2014,11,15
"1439","810106",2014,7,4
"1440","801405",2014,11,1
"1441","810302",2014,7,9
"1442","810117",2014,2,1
"1443","800303",2014,9,6
"1444","810101",2014,10,6
"1445","802102",2014,1,1
"1446","801106",2014,8,2
"1447","810404",2014,12,1
"1448","800401",2014,7,4
"1449","810115",2014,11,8
"1450","801406",2014,7,4
"1451","810502",2014,6,9
"1452","810808",2014,7,1
"1453","810116",2014,7,10
"1454","810102",2014,12,3
"1455","810501",2014,6,6
"1456","801408",2014,11,2
"1457","800103",2014,2,1
"1458","801404",2014,9,2
"1459","802102",2014,9,10
"1460","801404",2014,3,5
"1461","801502",2014,8,12
"1462","810403",2014,9,4
"1463","802102",2014,8,12
"1464","801401",2014,11,8
"1465","801501",2014,8,23
"1466","800203",2014,11,8
"1467","800901",2014,6,3
"1468","801002",2014,9,2
"1469","801605",2014,12,2
"1470","800101",2014,1,3
"1471","810502",2014,4,3
"1472","810115",2014,6,12
"1473","801502",2014,1,2
"1474","801212",2014,8,1
"1475","801107",2014,2,1
"1476","810116",2014,5,14
"1477","800202",2014,9,12
"1478","801409",2014,6,2
"1479","801210",2014,4,2
"1480","800901",2014,5,3
"1481","800903",2014,1,2
"1482","810116",2014,8,9
"1483","801203",2014,7,1
"1484","800201",2014,10,13
"1485","801302",2014,7,9
"1486","810403",2014,7,6
"1487","800802",2014,1,3
"1488","801605",2014,11,6
"1489","810508",2014,10,1
"1490","810502",2014,7,5
"1491","801407",2014,5,2
"1492","800504",2014,3,3
"1493","800904",2014,9,2
"1494","800118",2014,9,4
"1495","801402",2014,10,9
"1496","801202",2014,7,1
"1497","810301",2014,8,1
"1498","801502",2014,6,3
"1499","810102",2014,6,6
"1500","801407",2014,9,2
"1501","802101",2014,6,7
"1502","801001",2014,5,1
"1503","810405",2014,6,6
"1504","801206",2014,11,1
"1505","801405",2014,10,7
"1506","810117",2014,5,2
"1507","810115",2014,8,11
"1508","800112",2014,2,2
"1509","810105",2014,6,14
"1510","801502",2014,10,10
"1511","802104",2014,5,6
"1512","810304",2014,9,4
"1513","801211",2014,10,1
"1514","810401",2014,8,4
"1515","810101",2014,6,12
"1516","800115",2014,8,10
"1517","802101",2014,7,30
"1518","801402",2014,9,2
"1519","800114",2014,10,4
"1520","801212",2014,4,4
"1521","800905",2014,9,2
"1522","801905",2014,10,1
"1523","801409",2014,11,4
"1524","810603",2014,8,2
"1525","810402",2014,12,2
"1526","810117",2014,6,7
"1527","810105",2014,5,20
"1528","800909",2014,1,5
"1529","801107",2014,5,4
"1530","810115",2014,10,4
"1531","801402",2014,11,4
"1532","800901",2014,3,3
"1533","801205",2014,8,6
"1534","810101",2014,3,3
"1535","810102",2014,7,5
"1536","801401",2014,12,2
"1537","801105",2014,7,5
"1538","810115",2014,5,6
"1539","800612",2014,8,1
"1540","810704",2014,9,1
"1541","801207",2014,10,5
"1542","810504",2014,5,5
"1543","800120",2014,10,12
"1544","801212",2014,10,2
"1545","800611",2014,7,1
"1546","801403",2014,12,4
"1547","800101",2014,6,6
"1548","801501",2014,9,8
"1549","810103",2014,9,6
"1550","801609",2014,1,4
"1551","810303",2014,5,2
"1552","810118",2014,9,3
"1553","800911",2014,7,4
"1554","801408",2014,7,4
"1555","810302",2014,12,5
"1556","810403",2014,4,2
"1557","802104",2014,8,18
"1558","810102",2014,9,3
"1559","801404",2014,6,4
"1560","801405",2014,3,1
"1561","801210",2014,9,5
"1562","801503",2014,8,7
"1563","810803",2014,10,1
"1564","801407",2014,10,5
"1565","810102",2014,11,7
"1566","801201",2014,3,2
"1567","801405",2014,8,9
"1568","801401",2014,7,8
"1569","800503",2014,7,3
"1570","800115",2014,11,7
"1571","810302",2014,9,1
"1572","800801",2014,7,8
"1573","800205",2014,8,19
"1574","810102",2014,5,8
"1575","810702",2014,7,1
"1576","800505",2014,10,1
"1577","810111",2014,5,2
"1578","810703",2014,9,1
"1579","802103",2014,11,3
"1580","800101",2014,10,10
"1581","801214",2014,6,1
"1582","801401",2014,9,10
"1583","810117",2014,10,4
"1584","801405",2014,7,2
"1585","810701",2014,10,3
"1586","801401",2014,2,1
"1587","800601",2014,8,3
"1588","810106",2014,4,4
"1589","810405",2014,8,2
"1590","802003",2014,7,7
"1591","800107",2014,4,1
"1592","800121",2014,10,7
"1593","800120",2014,6,4
"1594","810117",2014,8,4
"1595","800119",2014,4,1
"1596","800204",2014,7,9
"1597","801404",2014,12,3
"1598","802101",2014,8,31
"1599","801107",2014,7,1
"1600","800203",2014,10,2
"1601","801401",2014,8,3
"1602","801609",2014,2,3
"1603","810115",2014,7,4
"1604","810801",2014,8,1
"1605","810406",2014,11,2
"1606","810105",2014,2,2
"1607","800107",2014,8,1
"1608","800503",2014,5,21
"1609","800607",2014,11,4
"1610","810405",2014,3,1
"1611","810106",2014,10,4
"1612","801208",2014,7,2
"1613","801406",2014,6,2
"1614","802003",2014,5,4
"1615","800503",2014,12,5
"1616","810406",2014,9,4
"1617","810403",2014,5,7
"1618","800806",2014,8,10
"1619","800405",2014,8,2
"1620","801215",2014,2,1
"1621","810407",2014,5,3
"1622","800201",2014,9,19
"1623","800807",2014,5,1
"1624","800503",2014,6,4
"1625","802103",2014,9,13
"1626","810504",2014,6,3
"1627","801106",2014,9,1
"1628","810407",2014,6,3
"1629","800403",2014,7,1
"1630","801409",2014,10,4
"1631","800902",2014,5,2
"1632","801210",2014,12,1
"1633","801402",2014,4,1
"1634","802104",2014,9,16
"1635","810405",2014,9,1
"1636","800113",2014,7,3
"1637","800403",2014,4,1
"1638","810101",2014,12,5
"1639","810402",2014,11,5
"1640","801212",2014,6,1
"1641","801212",2014,7,1
"1642","802004",2014,11,7
"1643","810501",2014,8,1
"1644","801211",2014,1,1
"1645","800122",2014,9,10
"1646","801218",2014,7,2
"1647","810406",2014,7,5
"1648","801107",2014,6,3
"1649","810602",2014,10,2
"1650","801406",2014,2,2
"1651","801401",2014,3,2
"1652","801306",2014,4,1
"1653","800903",2014,3,3
"1654","810701",2014,1,1
"1655","800908",2014,6,1
"1656","801214",2014,3,3
"1657","800115",2014,7,10
"1658","800911",2014,9,2
"1659","810304",2014,6,5
"1660","810118",2014,5,1
"1661","810111",2014,7,6
"1662","801906",2014,8,4
"1663","800404",2014,6,4
"1664","801205",2014,7,2
"1665","802004",2014,10,8
"1666","801208",2014,6,2
"1667","800107",2014,7,4
"1668","800112",2014,8,6
"1669","801408",2014,12,3
"1670","800205",2014,10,6
"1671","801406",2014,4,1
"1672","800102",2014,11,6
"1673","800120",2014,3,7
"1674","800113",2014,4,1
"1675","801201",2014,7,6
"1676","810103",2014,8,5
"1677","810506",2014,4,3
"1678","801403",2014,11,3
"1679","800409",2014,9,2
"1680","801217",2014,3,1
"1681","810703",2014,5,2
"1682","800107",2014,3,1
"1683","810115",2014,9,7
"1684","801402",2014,8,5
"1685","801210",2014,10,1
"1686","800107",2014,9,4
"1687","800118",2014,11,11
"1688","801405",2014,4,2
"1689","801209",2014,9,1
"1690","801406",2014,12,5
"1691","801903",2014,11,1
"1692","800120",2014,1,2
"1693","810504",2014,7,4
"1694","801501",2014,5,2
"1695","801403",2014,3,1
"1696","810118",2014,8,3
"1697","810117",2014,11,3
"1698","810101",2014,8,5
"1699","800122",2014,10,16
"1700","801101",2014,7,3
"1701","801404",2014,10,3
"1702","801106",2014,7,2
"1703","810303",2014,8,2
"1704","801301",2014,11,9
"1705","810501",2014,7,3
"1706","810601",2014,8,2
"1707","802201",2014,2,4
"1708","801402",2014,1,3
"1709","800115",2014,10,10
"1710","810103",2014,12,4
"1711","800404",2014,9,1
"1712","801212",2014,1,1
"1713","801502",2014,9,3
"1714","801209",2014,10,2
"1715","810406",2014,10,3
"1716","801305",2014,10,3
"1717","800905",2014,1,2
"1718","802102",2014,7,14
"1719","802002",2014,11,3
"1720","810105",2014,9,2
"1721","800409",2014,12,1
"1722","801602",2014,10,5
"1723","800116",2014,11,4
"1724","810509",2014,7,1
"1725","801408",2014,8,1
"1726","801214",2014,7,2
"1727","800204",2014,6,10
"1728","800903",2014,7,2
"1729","810201",2014,6,2
"1730","810405",2014,1,1
"1731","800116",2014,12,1
"1732","810807",2014,5,2
"1733","800701",2014,8,3
"1734","810111",2014,9,3
"1735","800115",2014,6,2
"1736","801201",2014,12,1
"1737","800404",2014,7,16
"1738","810204",2014,7,2
"1739","800118",2014,7,5
"1740","810701",2014,11,1
"1741","810508",2014,6,1
"1742","810807",2014,6,1
"1743","800112",2014,6,3
"1744","810601",2014,1,2
"1745","800112",2014,1,2
"1746","802302",2014,8,3
"1747","800902",2014,10,2
