addrcode,date,cases
801408,2014-12-01,3
801408,2014-08-01,1
801408,2014-10-01,2
801408,2014-05-01,1
801408,2014-04-01,1
801408,2014-06-01,1
801408,2015-09-01,3
801408,2015-08-01,7
801408,2015-10-01,1
801408,2015-01-01,2
801408,2015-11-01,5
801408,2015-07-01,1
801408,2016-11-01,1
801408,2016-01-01,2
801408,2016-02-01,1
801408,2017-08-01,3
801408,2018-01-01,1
801409,2014-07-01,12
801409,2014-08-01,13
801409,2014-09-01,9
801409,2014-03-01,1
801409,2014-06-01,2
801409,2014-11-01,4
801409,2014-10-01,4
801409,2014-05-01,2
801409,2014-02-01,3
801409,2015-08-01,1
801409,2015-01-01,4
801409,2015-11-01,3
801409,2015-09-01,2
801409,2015-07-01,1
801409,2016-01-01,3
801409,2016-02-01,2
801409,2016-10-01,2
801409,2017-07-01,1
801409,2017-05-01,1
801409,2017-01-01,1
801409,2017-06-01,1
801409,2017-02-01,1
801409,2017-03-01,1
801409,2018-05-01,4
801501,2014-01-01,4
801501,2014-10-01,10
801501,2014-07-01,3
801501,2014-08-01,23
801501,2014-09-01,8
801501,2014-05-01,2
801501,2014-11-01,2
801501,2014-06-01,3
801501,2014-03-01,1
801501,2015-08-01,3
801501,2015-07-01,2
801501,2015-12-01,6
801501,2015-01-01,3
801501,2015-11-01,2
801501,2015-03-01,3
801501,2015-10-01,2
801501,2015-05-01,1
801501,2015-06-01,1
801501,2015-09-01,2
801501,2016-01-01,2
801501,2016-04-01,1
801501,2016-02-01,4
801501,2016-10-01,4
801501,2016-08-01,1
801501,2016-03-01,2
801501,2016-12-01,1
801501,2016-09-01,1
801501,2016-11-01,1
801501,2017-05-01,8
801501,2017-03-01,4
801501,2017-12-01,7
801501,2017-06-01,2
801501,2017-08-01,2
801501,2017-07-01,3
801501,2017-11-01,4
801501,2017-04-01,3
801501,2017-10-01,3
801501,2018-03-01,11
801501,2018-02-01,9
801501,2018-01-01,3
801501,2018-05-01,2
801502,2014-08-01,12
801502,2014-01-01,2
801502,2014-06-01,3
801502,2014-10-01,10
801502,2014-09-01,3
801502,2014-11-01,4
801502,2014-07-01,4
801502,2014-03-01,2
801502,2015-12-01,2
801502,2015-01-01,1
801502,2015-03-01,1
801502,2016-10-01,2
801502,2016-11-01,1
801502,2016-06-01,1
801502,2016-02-01,1
801502,2016-09-01,1
801502,2017-05-01,2
801502,2017-02-01,2
801502,2017-08-01,2
801502,2017-01-01,2
801502,2017-07-01,2
801502,2017-10-01,3
801502,2017-04-01,2
801502,2017-12-01,2
801502,2017-09-01,3
801502,2017-11-01,2
801502,2018-01-01,1
801502,2018-03-01,3
801502,2018-05-01,4
801502,2018-02-01,1
801503,2014-08-01,7
801503,2014-10-01,5
801503,2014-09-01,4
801503,2014-01-01,3
801503,2014-02-01,1
801503,2014-11-01,3
801503,2014-03-01,1
801503,2014-06-01,1
801503,2014-07-01,1
801503,2015-06-01,3
801503,2015-01-01,8
801503,2015-08-01,2
801503,2015-02-01,2
801503,2015-07-01,1
801503,2015-09-01,2
801503,2015-12-01,1
801503,2015-10-01,1
801503,2016-02-01,3
801503,2016-01-01,1
801503,2016-03-01,1
801503,2016-11-01,1
801503,2016-08-01,1
801503,2017-03-01,1
801503,2017-10-01,1
801503,2017-05-01,2
801503,2017-06-01,3
801503,2017-09-01,2
801503,2017-11-01,2
801503,2017-08-01,1
801503,2017-01-01,1
801503,2017-12-01,2
801503,2017-07-01,1
801503,2018-05-01,2
801503,2018-02-01,2
801503,2018-01-01,1
801503,2018-03-01,1
801601,2014-11-01,3
801601,2014-10-01,2
801601,2014-12-01,3
801601,2014-08-01,4
801601,2014-09-01,2
801601,2014-04-01,1
801601,2014-07-01,1
801601,2015-07-01,1
801601,2015-09-01,1
801601,2015-04-01,1
801601,2015-10-01,2
801601,2015-03-01,2
801601,2015-11-01,1
801601,2016-03-01,6
801601,2016-10-01,2
801601,2016-12-01,2
801601,2016-01-01,4
801601,2016-11-01,5
801601,2016-09-01,2
801601,2016-02-01,2
801601,2016-08-01,1
801601,2017-01-01,3
801601,2017-03-01,5
801601,2017-08-01,2
801601,2017-11-01,3
801601,2017-06-01,3
801601,2017-02-01,2
801601,2017-10-01,1
801601,2017-07-01,1
801601,2017-04-01,1
801601,2018-03-01,2
801601,2018-02-01,5
801601,2018-01-01,1
801602,2014-10-01,5
801602,2014-09-01,3
801602,2014-12-01,5
801602,2014-11-01,7
801602,2014-08-01,1
801602,2014-01-01,1
801602,2015-09-01,1
801602,2015-02-01,1
801602,2015-10-01,2
801602,2015-01-01,9
801602,2015-12-01,2
801602,2015-08-01,2
801602,2015-03-01,1
801602,2015-07-01,1
801602,2016-09-01,3
801602,2016-02-01,2
801602,2016-11-01,2
801602,2016-08-01,2
801602,2016-04-01,1
801602,2017-01-01,5
801602,2017-03-01,5
801602,2017-02-01,5
801602,2017-09-01,1
801602,2017-04-01,4
801602,2017-12-01,1
801602,2017-07-01,1
801602,2017-08-01,1
801602,2017-11-01,2
801602,2017-05-01,2
801602,2017-06-01,1
801602,2018-02-01,9
801602,2018-01-01,1
801602,2018-03-01,1
801603,2014-09-01,6
801603,2014-12-01,3
801603,2014-07-01,1
801603,2014-08-01,2
801603,2014-11-01,1
801603,2015-07-01,3
801603,2015-06-01,2
801603,2015-10-01,3
801603,2015-08-01,4
801603,2015-11-01,2
801603,2015-02-01,1
801603,2015-09-01,1
801603,2016-02-01,3
801603,2016-09-01,2
801603,2016-12-01,1
801603,2016-01-01,1
801603,2016-11-01,1
801603,2016-08-01,1
801603,2017-02-01,2
801603,2017-01-01,5
801603,2017-11-01,5
801603,2017-06-01,3
801603,2017-10-01,2
801603,2017-07-01,1
801603,2017-12-01,3
801603,2017-04-01,1
801603,2018-02-01,5
801603,2018-01-01,1
801603,2018-05-01,1
801604,2014-12-01,2
801604,2014-11-01,1
801604,2014-01-01,1
801604,2014-09-01,1
801604,2015-12-01,2
801604,2015-01-01,1
801604,2016-11-01,3
801604,2016-03-01,2
801604,2016-02-01,1
801604,2017-01-01,5
801604,2017-11-01,7
801604,2017-08-01,3
801604,2017-12-01,6
801604,2017-03-01,1
801604,2017-10-01,7
801604,2017-04-01,1
801604,2018-01-01,1
801604,2018-05-01,1
801605,2014-12-01,2
801605,2014-11-01,6
801605,2014-10-01,2
801605,2014-06-01,1
801605,2015-08-01,2
801605,2015-11-01,3
801605,2015-12-01,1
801605,2015-06-01,1
801605,2015-01-01,1
801605,2016-11-01,6
801605,2016-12-01,4
801605,2016-01-01,4
801605,2016-02-01,2
801605,2016-06-01,1
801605,2016-10-01,1
801605,2017-01-01,4
801605,2017-12-01,1
801605,2017-08-01,1
801605,2017-02-01,1
801605,2017-04-01,1
801605,2018-03-01,1
801605,2018-02-01,2
801606,2015-11-01,1
801606,2015-07-01,1
801606,2016-05-01,1
801606,2017-09-01,1
801606,2017-02-01,1
801606,2017-12-01,1
801607,2015-03-01,1
801607,2015-07-01,1
801608,2014-10-01,1
801608,2015-03-01,2
801608,2015-02-01,1
801608,2015-11-01,2
801608,2016-01-01,1
801608,2017-03-01,1
801608,2017-01-01,1
801608,2017-10-01,1
801608,2017-08-01,1
801608,2018-03-01,2
801609,2014-01-01,4
801609,2014-02-01,3
801609,2014-03-01,4
801609,2014-07-01,2
801609,2014-04-01,4
801609,2015-02-01,1
801609,2015-06-01,1
801609,2016-10-01,1
801609,2016-01-01,1
801609,2017-02-01,2
801609,2017-06-01,2
801609,2017-12-01,1
801609,2017-01-01,1
801610,2015-07-01,1
801610,2016-06-01,1
801610,2017-12-01,1
801610,2017-04-01,1
801610,2018-02-01,1
801611,2014-04-01,1
801611,2014-11-01,3
801611,2014-12-01,2
801611,2015-08-01,5
801611,2015-07-01,2
801611,2015-10-01,10
801611,2015-11-01,4
801611,2015-04-01,1
801611,2015-06-01,1
801611,2015-01-01,2
801611,2015-12-01,4
801611,2015-02-01,3
801611,2015-09-01,3
801611,2016-12-01,2
801611,2016-03-01,1
801611,2016-07-01,1
801611,2016-08-01,3
801611,2016-11-01,3
801611,2016-10-01,1
801611,2016-02-01,1
801611,2017-02-01,3
801611,2017-01-01,2
801611,2017-08-01,1
801611,2017-06-01,1
801611,2018-01-01,2
801611,2018-04-01,1
801611,2018-03-01,1
801611,2018-02-01,1
801701,2014-01-01,1
801701,2014-10-01,1
801701,2014-11-01,1
801701,2015-08-01,4
801701,2015-03-01,1
801701,2015-04-01,3
801701,2015-07-01,10
801701,2015-05-01,1
801701,2015-06-01,5
801701,2015-12-01,3
801701,2015-11-01,2
801701,2015-10-01,1
801701,2016-08-01,12
801701,2016-01-01,6
801701,2016-07-01,5
801701,2016-09-01,10
801701,2016-10-01,9
801701,2016-12-01,1
801701,2016-11-01,3
801701,2016-03-01,2
801701,2016-02-01,1
801701,2017-07-01,7
801701,2017-11-01,1
801701,2017-01-01,2
801701,2017-04-01,3
801701,2017-05-01,1
801701,2017-02-01,2
801701,2017-03-01,1
801701,2017-08-01,1
801701,2017-10-01,1
801701,2017-09-01,1
801701,2017-12-01,1
801701,2018-01-01,5
801701,2018-02-01,2
801701,2018-04-01,1
801702,2014-06-01,5
801702,2014-07-01,2
801702,2015-08-01,16
801702,2015-06-01,6
801702,2015-07-01,12
801702,2015-04-01,3
801702,2015-09-01,7
801702,2015-12-01,4
801702,2015-10-01,7
801702,2015-11-01,8
801702,2016-05-01,3
801702,2016-02-01,1
801702,2016-07-01,8
801702,2016-09-01,12
801702,2016-10-01,6
801702,2016-08-01,15
801702,2016-11-01,5
801702,2016-03-01,2
801702,2016-01-01,4
801702,2016-04-01,1
801702,2016-06-01,2
801702,2017-07-01,2
801702,2017-05-01,4
801702,2017-12-01,1
801702,2017-03-01,1
801702,2017-06-01,1
801702,2017-04-01,2
801702,2017-01-01,4
801702,2018-03-01,1
801702,2018-02-01,5
801702,2018-01-01,2
801703,2015-04-01,3
801703,2015-06-01,1
801703,2015-08-01,4
801703,2015-07-01,7
801703,2015-10-01,1
801703,2015-03-01,1
801703,2015-05-01,1
801703,2015-11-01,1
801703,2015-12-01,1
801703,2016-07-01,2
801703,2016-10-01,3
801703,2016-06-01,1
801703,2016-02-01,1
801703,2016-08-01,1
801703,2016-09-01,1
801703,2016-11-01,1
801703,2016-01-01,1
801703,2017-02-01,4
801703,2017-01-01,2
801703,2017-09-01,1
801703,2017-05-01,2
801703,2017-07-01,1
801703,2017-03-01,1
801703,2018-01-01,4
801703,2018-02-01,1
801704,2014-02-01,1
801704,2014-04-01,1
801704,2014-05-01,1
801704,2015-08-01,3
801704,2015-06-01,2
801704,2015-07-01,6
801704,2015-11-01,1
801704,2015-09-01,2
801704,2016-04-01,1
801704,2016-03-01,2
801704,2016-09-01,8
801704,2016-10-01,1
801704,2016-11-01,2
801704,2016-06-01,1
801704,2016-02-01,1
801704,2017-05-01,3
801704,2017-06-01,1
801704,2017-10-01,1
801704,2017-02-01,1
801704,2017-07-01,1
801704,2017-12-01,1
801704,2018-03-01,1
801704,2018-01-01,1
801801,2014-07-01,1
801801,2014-06-01,1
801801,2014-09-01,1
801801,2014-08-01,1
801801,2015-06-01,3
801801,2015-10-01,1
801801,2015-07-01,1
801801,2016-09-01,2
801801,2016-03-01,1
801801,2016-05-01,1
801801,2016-07-01,1
801801,2016-10-01,1
801801,2017-12-01,2
801801,2017-04-01,2
801801,2018-02-01,1
801801,2018-05-01,4
801801,2018-04-01,1
801801,2018-03-01,1
801802,2015-03-01,1
801802,2015-12-01,1
801802,2016-08-01,4
801802,2016-06-01,2
801802,2016-09-01,2
801802,2016-07-01,4
801802,2016-11-01,1
801802,2018-05-01,1
801802,2018-04-01,2
801803,2014-08-01,1
801803,2014-04-01,1
801803,2014-07-01,1
801803,2015-06-01,2
801803,2015-07-01,1
801803,2015-03-01,1
801803,2015-01-01,1
801803,2016-07-01,1
801803,2016-02-01,2
801803,2016-10-01,2
801803,2016-09-01,1
801803,2016-06-01,1
801803,2016-08-01,2
801803,2017-04-01,1
801803,2017-07-01,2
801803,2017-01-01,1
801803,2017-06-01,1
801803,2018-01-01,1
801803,2018-05-01,2
801803,2018-04-01,2
801901,2015-11-01,1
801901,2015-10-01,2
801901,2015-07-01,1
801901,2015-05-01,2
801901,2015-09-01,1
801901,2016-11-01,2
801901,2016-01-01,1
801901,2017-02-01,1
801901,2017-06-01,1
801901,2018-05-01,1
801902,2015-11-01,3
801902,2015-08-01,1
801902,2015-01-01,1
801902,2016-11-01,1
801902,2016-02-01,1
801902,2016-07-01,1
801902,2016-12-01,1
801902,2016-10-01,1
801902,2016-01-01,1
801902,2016-08-01,1
801902,2017-02-01,1
801902,2017-12-01,1
801902,2017-06-01,1
801902,2017-09-01,1
801902,2018-03-01,2
801903,2014-11-01,1
801903,2014-09-01,1
801903,2014-10-01,1
801903,2014-08-01,1
801903,2015-12-01,2
801903,2015-11-01,1
801903,2015-08-01,2
801903,2015-09-01,1
801903,2015-10-01,1
801903,2016-12-01,2
801903,2016-11-01,1
801903,2016-10-01,1
801903,2017-02-01,2
801903,2017-05-01,1
801903,2017-01-01,2
801903,2017-10-01,1
801904,2014-01-01,1
801904,2014-05-01,1
801904,2014-08-01,1
801904,2014-11-01,1
801904,2014-04-01,2
801904,2015-07-01,8
801904,2015-12-01,1
801904,2015-06-01,3
801904,2015-03-01,2
801904,2015-11-01,4
801904,2015-04-01,1
801904,2015-01-01,1
801904,2015-09-01,4
801904,2015-08-01,5
801904,2016-11-01,1
801904,2016-10-01,1
801904,2016-08-01,2
801904,2016-03-01,2
801904,2017-09-01,2
801904,2017-03-01,1
801904,2017-12-01,1
801904,2017-08-01,1
801904,2017-02-01,1
801904,2017-10-01,1
801904,2017-11-01,1
801904,2017-05-01,2
801904,2018-01-01,1
801904,2018-05-01,3
801904,2018-03-01,1
801905,2014-10-01,1
801905,2014-07-01,2
801905,2014-08-01,1
801905,2014-12-01,2
801905,2014-09-01,2
801905,2015-10-01,3
801905,2015-03-01,1
801905,2015-07-01,3
801905,2015-08-01,3
801905,2015-06-01,2
801905,2015-09-01,3
801905,2015-11-01,4
801905,2015-05-01,1
801905,2016-02-01,1
801905,2016-01-01,3
801905,2016-09-01,2
801905,2016-03-01,1
801905,2017-06-01,2
801905,2017-08-01,1
801905,2017-04-01,1
801905,2017-02-01,1
801905,2018-02-01,3
801905,2018-03-01,1
801906,2014-08-01,4
801906,2014-07-01,3
801906,2014-12-01,1
801906,2014-09-01,1
801906,2014-11-01,2
801906,2014-01-01,1
801906,2015-01-01,1
801906,2015-08-01,6
801906,2015-04-01,2
801906,2015-11-01,6
801906,2015-07-01,4
801906,2015-12-01,1
801906,2015-05-01,1
801906,2015-09-01,1
801906,2016-09-01,9
801906,2016-08-01,2
801906,2016-01-01,1
801906,2016-10-01,1
801906,2017-06-01,3
801906,2017-07-01,2
801906,2017-08-01,1
801906,2017-09-01,1
801906,2017-05-01,1
801906,2018-03-01,1
802001,2014-03-01,1
802001,2014-12-01,3
802001,2014-09-01,3
802001,2014-10-01,1
802001,2014-07-01,2
802001,2014-06-01,2
802001,2014-02-01,1
802001,2015-10-01,1
802001,2015-01-01,3
802001,2015-06-01,2
802001,2015-07-01,3
802001,2015-11-01,3
802001,2015-12-01,4
802001,2015-02-01,2
802001,2015-09-01,1
802001,2016-07-01,1
802001,2016-12-01,2
802001,2016-09-01,3
802001,2016-11-01,2
802001,2016-08-01,1
802001,2016-01-01,1
802001,2017-03-01,5
802001,2017-09-01,3
802001,2017-08-01,7
802001,2017-02-01,5
802001,2017-04-01,1
802001,2017-07-01,5
802001,2017-11-01,5
802001,2017-10-01,4
802001,2017-06-01,3
802001,2017-12-01,2
802001,2017-05-01,1
802001,2018-01-01,5
802001,2018-03-01,5
802001,2018-05-01,6
802001,2018-02-01,3
802001,2018-04-01,3
802002,2014-10-01,4
802002,2014-11-01,3
802002,2014-06-01,1
802002,2014-09-01,4
802002,2014-05-01,1
802002,2014-08-01,1
802002,2014-01-01,1
802002,2014-07-01,1
802002,2015-11-01,2
802002,2015-04-01,2
802002,2015-02-01,2
802002,2015-12-01,2
802002,2015-03-01,1
802002,2015-10-01,3
802002,2015-07-01,1
802002,2015-06-01,1
802002,2016-11-01,3
802002,2016-10-01,4
802002,2016-12-01,4
802002,2016-09-01,3
802002,2016-07-01,1
802002,2016-01-01,1
802002,2017-07-01,3
802002,2017-04-01,3
802002,2017-12-01,3
802002,2017-11-01,2
802002,2017-09-01,3
802002,2017-08-01,9
802002,2017-06-01,2
802002,2017-05-01,2
802002,2017-03-01,1
802002,2017-02-01,1
802002,2017-10-01,2
802002,2017-01-01,1
802002,2018-01-01,3
802002,2018-02-01,5
802002,2018-04-01,1
802002,2018-03-01,1
802002,2018-05-01,1
802003,2014-07-01,7
802003,2014-05-01,4
802003,2014-08-01,1
802003,2014-11-01,3
802003,2014-06-01,1
802003,2014-10-01,1
802003,2015-12-01,2
802003,2015-06-01,3
802003,2015-02-01,1
802003,2015-10-01,1
802003,2015-04-01,1
802003,2016-12-01,8
802003,2016-09-01,5
802003,2016-10-01,5
802003,2016-08-01,3
802003,2016-07-01,1
802003,2016-01-01,1
802003,2016-02-01,1
802003,2017-10-01,14
802003,2017-08-01,14
802003,2017-01-01,3
802003,2017-03-01,2
802003,2017-06-01,5
802003,2017-11-01,5
802003,2017-12-01,4
802003,2017-05-01,1
802003,2017-09-01,5
802003,2017-02-01,2
802003,2017-04-01,1
802003,2017-07-01,4
802003,2018-01-01,1
802003,2018-04-01,6
802003,2018-02-01,4
802003,2018-05-01,3
802004,2014-11-01,7
802004,2014-10-01,8
802004,2014-07-01,4
802004,2014-08-01,3
802004,2014-09-01,5
802004,2014-05-01,1
802004,2014-01-01,1
802004,2014-06-01,1
802004,2014-12-01,1
802004,2015-10-01,1
802004,2015-07-01,3
802004,2015-01-01,3
802004,2015-06-01,1
802004,2015-04-01,1
802004,2015-02-01,2
802004,2016-12-01,2
802004,2016-10-01,4
802004,2016-07-01,2
802004,2016-09-01,2
802004,2016-11-01,4
802004,2016-08-01,2
802004,2016-06-01,1
802004,2017-02-01,4
802004,2017-06-01,6
802004,2017-04-01,4
802004,2017-10-01,6
802004,2017-09-01,4
802004,2017-03-01,4
802004,2017-08-01,1
802004,2017-05-01,2
802004,2017-01-01,4
802004,2017-12-01,2
802004,2017-07-01,2
802004,2017-11-01,3
802004,2018-05-01,2
802004,2018-02-01,1
802004,2018-04-01,1
802004,2018-01-01,2
802101,2014-09-01,24
802101,2014-06-01,7
802101,2014-07-01,30
802101,2014-08-01,31
802101,2014-05-01,7
802101,2014-11-01,6
802101,2014-04-01,1
802101,2014-12-01,7
802101,2014-10-01,6
802101,2014-03-01,1
802101,2015-10-01,3
802101,2015-06-01,1
802101,2015-01-01,1
802101,2016-10-01,2
802101,2016-07-01,1
802101,2016-08-01,1
802101,2016-09-01,1
802101,2017-07-01,4
802101,2017-11-01,2
802101,2017-06-01,4
802101,2017-09-01,2
802101,2017-02-01,1
802101,2017-10-01,3
802101,2017-05-01,1
802101,2017-01-01,1
802101,2018-02-01,3
802101,2018-03-01,2
802101,2018-05-01,2
802102,2014-01-01,1
802102,2014-09-01,10
802102,2014-08-01,12
802102,2014-07-01,14
802102,2014-02-01,1
802102,2014-06-01,13
802102,2014-05-01,12
802102,2014-11-01,7
802102,2014-10-01,8
802102,2014-12-01,1
802102,2015-06-01,10
802102,2015-09-01,2
802102,2015-08-01,4
802102,2015-11-01,1
802102,2015-12-01,1
802102,2015-04-01,1
802102,2015-07-01,2
802102,2015-05-01,1
802102,2015-03-01,1
802102,2016-01-01,2
802102,2016-02-01,1
802102,2016-10-01,3
802102,2016-08-01,1
802102,2016-09-01,3
802102,2016-06-01,1
802102,2017-08-01,2
802102,2017-05-01,3
802102,2017-01-01,2
802102,2017-06-01,3
802102,2017-11-01,1
802102,2017-03-01,2
802102,2017-04-01,1
802102,2017-12-01,1
802102,2018-02-01,5
802102,2018-03-01,9
802102,2018-01-01,7
802102,2018-04-01,11
802102,2018-05-01,3
802103,2014-11-01,3
802103,2014-09-01,13
802103,2014-01-01,1
802103,2014-07-01,8
802103,2014-08-01,11
802103,2014-12-01,2
802103,2014-10-01,7
802103,2014-02-01,1
802103,2014-06-01,5
802103,2015-10-01,1
802103,2015-08-01,2
802103,2015-11-01,1
802103,2016-11-01,3
802103,2016-07-01,3
802103,2016-10-01,1
802103,2016-09-01,1
802103,2016-02-01,1
802103,2017-09-01,3
802103,2017-08-01,2
802103,2017-02-01,1
802103,2017-05-01,1
802103,2017-07-01,3
802103,2017-10-01,1
802103,2017-06-01,1
802103,2018-05-01,1
802103,2018-03-01,1
802104,2014-05-01,6
802104,2014-08-01,18
802104,2014-09-01,16
802104,2014-04-01,2
802104,2014-06-01,9
802104,2014-07-01,24
802104,2014-11-01,3
802104,2014-10-01,7
802104,2014-01-01,1
802104,2014-12-01,2
802104,2015-07-01,1
802104,2015-10-01,1
802104,2015-08-01,2
802104,2015-05-01,1
802104,2015-06-01,1
802104,2016-11-01,1
802104,2016-03-01,1
802104,2016-08-01,2
802104,2016-01-01,1
802104,2017-05-01,5
802104,2017-11-01,2
802104,2017-08-01,2
802104,2017-09-01,2
802104,2017-06-01,3
802104,2017-03-01,1
802104,2017-07-01,2
802104,2017-10-01,1
802104,2018-01-01,1
802104,2018-04-01,5
802104,2018-02-01,1
802104,2018-05-01,2
802201,2014-06-01,8
802201,2014-02-01,4
802201,2014-08-01,5
802201,2014-12-01,3
802201,2014-11-01,6
802201,2014-09-01,4
802201,2014-01-01,3
802201,2014-05-01,3
802201,2014-03-01,2
802201,2014-07-01,6
802201,2014-10-01,1
802201,2015-08-01,2
802201,2015-01-01,4
802201,2015-04-01,2
802201,2015-03-01,1
802201,2015-09-01,1
802201,2015-06-01,1
802201,2015-07-01,2
802201,2015-11-01,3
802201,2015-12-01,1
802201,2016-05-01,2
802201,2016-08-01,6
802201,2016-07-01,7
802201,2016-01-01,4
802201,2016-04-01,2
802201,2016-09-01,4
802201,2016-02-01,2
802201,2016-12-01,2
802201,2016-10-01,2
802201,2016-06-01,1
802201,2016-11-01,1
802201,2017-07-01,6
802201,2017-02-01,6
802201,2017-03-01,7
802201,2017-04-01,6
802201,2017-06-01,3
802201,2017-12-01,3
802201,2017-11-01,3
802201,2017-08-01,4
802201,2017-05-01,1
802201,2017-01-01,4
802201,2017-09-01,1
802201,2018-02-01,2
802201,2018-01-01,3
802201,2018-04-01,1
802202,2014-05-01,1
802202,2014-07-01,5
802202,2014-06-01,1
802202,2014-09-01,2
802202,2015-05-01,2
802202,2015-02-01,2
802202,2015-09-01,3
802202,2015-11-01,2
802202,2015-10-01,1
802202,2015-07-01,1
802202,2015-08-01,1
802202,2015-06-01,1
802202,2016-12-01,1
802202,2016-09-01,6
802202,2016-08-01,2
802202,2016-04-01,1
802202,2016-01-01,2
802202,2016-11-01,1
802202,2016-07-01,1
802202,2016-06-01,1
802202,2017-06-01,4
802202,2017-10-01,2
802202,2017-01-01,3
802202,2017-05-01,1
802202,2017-09-01,2
802202,2017-12-01,2
802202,2017-04-01,1
802202,2017-02-01,2
802202,2017-08-01,1
802202,2018-05-01,2
802202,2018-01-01,1
802203,2014-08-01,3
802203,2014-10-01,3
802203,2014-07-01,4
802203,2014-09-01,3
802203,2015-08-01,1
802203,2015-06-01,4
802203,2015-01-01,3
802203,2015-09-01,2
802203,2015-03-01,1
802203,2015-07-01,1
802203,2016-11-01,1
802203,2016-06-01,2
802203,2016-07-01,1
802203,2016-09-01,3
802203,2016-10-01,2
802203,2016-08-01,2
802203,2017-06-01,1
802203,2017-03-01,1
802203,2017-08-01,2
802203,2017-02-01,1
802203,2018-02-01,3
802301,2014-01-01,1
802301,2014-12-01,2
802301,2014-11-01,2
802301,2014-08-01,1
802301,2014-10-01,4
802301,2014-06-01,1
802301,2015-04-01,1
802301,2015-12-01,2
802301,2015-03-01,1
802301,2015-09-01,1
802301,2015-01-01,1
802301,2016-11-01,5
802301,2016-09-01,2
802301,2016-08-01,2
802301,2017-06-01,1
802301,2017-04-01,1
802301,2017-05-01,1
802301,2017-07-01,1
802301,2017-01-01,1
802301,2017-11-01,1
802301,2017-10-01,1
802301,2018-05-01,1
802302,2014-08-01,3
802302,2014-07-01,2
802302,2014-03-01,1
802302,2014-10-01,5
802302,2014-12-01,2
802302,2014-09-01,3
802302,2014-11-01,1
802302,2015-06-01,1
802302,2015-07-01,4
802302,2015-12-01,1
802302,2015-08-01,1
802302,2015-05-01,2
802302,2015-01-01,1
802302,2016-11-01,4
802302,2016-01-01,4
802302,2016-06-01,1
802302,2016-09-01,2
802302,2016-02-01,1
802302,2017-05-01,3
802302,2017-08-01,1
802302,2017-01-01,3
802302,2017-06-01,2
802302,2017-02-01,3
802302,2017-11-01,1
802302,2017-07-01,1
802302,2017-04-01,1
802302,2017-03-01,3
802302,2018-01-01,1
802302,2018-05-01,2
802303,2014-08-01,3
802303,2014-10-01,6
802303,2014-03-01,1
802303,2014-11-01,7
802303,2014-09-01,2
802303,2014-07-01,2
802303,2014-06-01,1
802303,2014-02-01,1
802303,2015-12-01,4
802303,2015-11-01,2
802303,2015-01-01,5
802303,2015-02-01,1
802303,2015-09-01,2
802303,2015-08-01,4
802303,2015-04-01,1
802303,2015-10-01,1
802303,2016-08-01,4
802303,2016-10-01,5
802303,2016-01-01,5
802303,2016-02-01,1
802303,2016-09-01,1
802303,2016-07-01,1
802303,2016-11-01,2
802303,2016-04-01,1
802303,2016-05-01,2
802303,2017-05-01,2
802303,2017-02-01,3
802303,2017-11-01,1
802303,2017-10-01,2
802303,2017-01-01,3
802303,2017-04-01,1
802303,2017-03-01,1
802303,2018-01-01,1
802304,2014-07-01,4
802304,2014-08-01,2
802304,2014-10-01,1
802304,2014-09-01,2
802304,2014-05-01,1
802304,2014-01-01,1
802304,2014-11-01,1
802304,2015-10-01,1
802304,2015-08-01,1
802304,2015-03-01,1
802304,2015-01-01,1
802304,2015-02-01,2
802304,2015-07-01,1
802304,2016-12-01,3
802304,2016-10-01,1
802304,2016-11-01,6
802304,2016-01-01,3
802304,2016-08-01,1
802304,2016-09-01,1
802304,2017-08-01,1
802304,2017-10-01,2
802304,2017-01-01,1
802304,2017-06-01,1
802304,2017-04-01,1
802304,2017-02-01,1
802304,2018-03-01,1
810101,2014-07-01,13
810101,2014-05-01,6
810101,2014-09-01,11
810101,2014-10-01,6
810101,2014-06-01,12
810101,2014-03-01,3
810101,2014-12-01,5
810101,2014-08-01,5
810101,2014-11-01,9
810101,2014-02-01,2
810101,2014-01-01,2
810101,2014-04-01,2
810101,2015-06-01,15
810101,2015-08-01,19
810101,2015-12-01,7
810101,2015-07-01,17
810101,2015-09-01,20
810101,2015-10-01,10
810101,2015-01-01,8
810101,2015-11-01,7
810101,2015-02-01,1
810101,2015-04-01,2
810101,2015-03-01,2
810101,2015-05-01,2
810101,2016-12-01,4
810101,2016-11-01,6
810101,2016-08-01,7
810101,2016-07-01,5
810101,2016-10-01,8
810101,2016-09-01,4
810101,2016-04-01,1
810101,2016-05-01,2
810101,2016-06-01,2
810101,2016-01-01,1
810101,2017-01-01,2
810101,2017-03-01,4
810101,2017-02-01,1
810101,2017-06-01,3
810101,2017-05-01,6
810101,2017-08-01,3
810101,2017-11-01,6
810101,2017-04-01,3
810101,2017-09-01,4
810101,2017-07-01,6
810101,2017-10-01,4
810101,2017-12-01,2
810101,2018-03-01,4
810101,2018-05-01,5
810101,2018-01-01,1
810101,2018-04-01,5
810101,2018-02-01,3
810102,2014-10-01,5
810102,2014-12-01,3
810102,2014-06-01,6
810102,2014-07-01,5
810102,2014-09-01,3
810102,2014-11-01,7
810102,2014-05-01,8
810102,2014-08-01,2
810102,2014-02-01,1
810102,2014-04-01,1
810102,2015-05-01,4
